country,Location_Coordinates,year,sex,age,suicides_no,population,suicides_pop,gdp_for_year,gdp_per_capita
Panama,"8.968, -79.533",1998,female,25-34,4,240696,1.66,11575486400,4488
Panama,"8.968, -79.533",1998,female,15-24,0,302283,0,11575486400,4488
Panama,"8.968, -79.533",1998,male,15-24,0,314942,0,11575486400,4488
Panama,"8.968, -79.533",1999,male,75,5,29088,17.19,12130252200,4606
Panama,"8.968, -79.533",1999,male,25-34,39,250022,15.6,12130252200,4606
Panama,"8.968, -79.533",1999,male,55-74,18,128928,13.96,12130252200,4606
Panama,"8.968, -79.533",1999,male,35-54,34,309108,11,12130252200,4606
Panama,"8.968, -79.533",1999,male,15-24,27,290738,9.29,12130252200,4606
Panama,"8.968, -79.533",1999,female,75,1,33654,2.97,12130252200,4606
Panama,"8.968, -79.533",1999,female,15-24,6,280022,2.14,12130252200,4606
Panama,"8.968, -79.533",1999,female,25-34,5,245958,2.03,12130252200,4606
Panama,"8.968, -79.533",1999,female,55-74,2,132455,1.51,12130252200,4606
Panama,"8.968, -79.533",1999,female,35-54,3,311124,0.96,12130252200,4606
Panama,"8.968, -79.533",1999,female,15-24,2,304856,0.66,12130252200,4606
Panama,"8.968, -79.533",1999,male,15-24,1,317395,0.32,12130252200,4606
Panama,"8.968, -79.533",2000,male,75,10,30201,33.11,12304115000,4577
Panama,"8.968, -79.533",2000,male,35-54,44,320403,13.73,12304115000,4577
Panama,"8.968, -79.533",2000,male,25-34,30,255237,11.75,12304115000,4577
Panama,"8.968, -79.533",2000,male,55-74,13,133582,9.73,12304115000,4577
Panama,"8.968, -79.533",2000,male,15-24,25,293406,8.52,12304115000,4577
Panama,"8.968, -79.533",2000,female,15-24,8,282291,2.83,12304115000,4577
Panama,"8.968, -79.533",2000,female,25-34,7,250976,2.79,12304115000,4577
Panama,"8.968, -79.533",2000,female,55-74,3,137558,2.18,12304115000,4577
Panama,"8.968, -79.533",2000,male,15-24,2,319906,0.63,12304115000,4577
Panama,"8.968, -79.533",2000,female,35-54,1,322587,0.31,12304115000,4577
Panama,"8.968, -79.533",2000,female,15-24,0,307472,0,12304115000,4577
Panama,"8.968, -79.533",2000,female,75,0,34891,0,12304115000,4577
Panama,"8.968, -79.533",2001,male,75,7,31630,22.13,12502013400,4558
Panama,"8.968, -79.533",2001,male,25-34,40,260141,15.38,12502013400,4558
Panama,"8.968, -79.533",2001,male,55-74,20,137839,14.51,12502013400,4558
Panama,"8.968, -79.533",2001,male,15-24,34,295927,11.49,12502013400,4558
Panama,"8.968, -79.533",2001,male,35-54,36,331590,10.86,12502013400,4558
Panama,"8.968, -79.533",2001,female,15-24,9,284647,3.16,12502013400,4558
Panama,"8.968, -79.533",2001,female,55-74,4,142343,2.81,12502013400,4558
Panama,"8.968, -79.533",2001,female,75,1,36391,2.75,12502013400,4558
Panama,"8.968, -79.533",2001,female,25-34,4,255633,1.56,12502013400,4558
Panama,"8.968, -79.533",2001,female,35-54,5,333840,1.5,12502013400,4558
Panama,"8.968, -79.533",2001,male,15-24,2,322658,0.62,12502013400,4558
Panama,"8.968, -79.533",2001,female,15-24,0,310343,0,12502013400,4558
Panama,"8.968, -79.533",2002,male,55-74,26,142461,18.25,12994310400,4641
Panama,"8.968, -79.533",2002,male,35-54,45,343226,13.11,12994310400,4641
Panama,"8.968, -79.533",2002,male,25-34,27,264880,10.19,12994310400,4641
Panama,"8.968, -79.533",2002,male,75,3,33044,9.08,12994310400,4641
Panama,"8.968, -79.533",2002,male,15-24,27,298701,9.04,12994310400,4641
Panama,"8.968, -79.533",2002,female,75,3,37924,7.91,12994310400,4641
Panama,"8.968, -79.533",2002,female,55-74,5,147510,3.39,12994310400,4641
Panama,"8.968, -79.533",2002,female,35-54,8,345505,2.32,12994310400,4641
Panama,"8.968, -79.533",2002,female,25-34,6,260156,2.31,12994310400,4641
Panama,"8.968, -79.533",2002,female,15-24,6,287290,2.09,12994310400,4641
Panama,"8.968, -79.533",2002,female,15-24,2,313540,0.64,12994310400,4641
Panama,"8.968, -79.533",2002,male,15-24,2,325809,0.61,12994310400,4641
Panama,"8.968, -79.533",2003,male,75,10,34443,29.03,13693981200,4790
Panama,"8.968, -79.533",2003,male,15-24,48,301615,15.91,13693981200,4790
Panama,"8.968, -79.533",2003,male,25-34,41,269356,15.22,13693981200,4790
Panama,"8.968, -79.533",2003,male,35-54,51,355206,14.36,13693981200,4790
Panama,"8.968, -79.533",2003,male,55-74,21,147444,14.24,13693981200,4790
Panama,"8.968, -79.533",2003,female,15-24,10,290113,3.45,13693981200,4790
Panama,"8.968, -79.533",2003,female,35-54,6,357483,1.68,13693981200,4790
Panama,"8.968, -79.533",2003,female,55-74,2,153054,1.31,13693981200,4790
Panama,"8.968, -79.533",2003,female,25-34,3,264433,1.13,13693981200,4790
Panama,"8.968, -79.533",2003,male,15-24,3,329290,0.91,13693981200,4790
Panama,"8.968, -79.533",2003,female,15-24,0,317030,0,13693981200,4790
Panama,"8.968, -79.533",2003,female,75,0,39497,0,13693981200,4790
Panama,"8.968, -79.533",2004,male,75,6,35834,16.74,15013381700,5144
Panama,"8.968, -79.533",2004,male,25-34,43,273441,15.73,15013381700,5144
Panama,"8.968, -79.533",2004,male,55-74,22,152775,14.4,15013381700,5144
Panama,"8.968, -79.533",2004,male,35-54,50,367374,13.61,15013381700,5144
Panama,"8.968, -79.533",2004,male,15-24,28,304470,9.2,15013381700,5144
Panama,"8.968, -79.533",2004,female,15-24,14,292925,4.78,15013381700,5144
Panama,"8.968, -79.533",2004,female,25-34,9,268312,3.35,15013381700,5144
Panama,"8.968, -79.533",2004,female,35-54,9,369619,2.43,15013381700,5144
Panama,"8.968, -79.533",2004,male,15-24,3,332938,0.9,15013381700,5144
Panama,"8.968, -79.533",2004,female,15-24,2,320682,0.62,15013381700,5144
Panama,"8.968, -79.533",2004,female,55-74,0,158950,0,15013381700,5144
Panama,"8.968, -79.533",2004,female,75,0,41133,0,15013381700,5144
Panama,"8.968, -79.533",2005,male,55-74,28,158455,17.67,16374393900,5499
Panama,"8.968, -79.533",2005,male,75,5,37238,13.43,16374393900,5499
Panama,"8.968, -79.533",2005,male,15-24,39,307165,12.7,16374393900,5499
Panama,"8.968, -79.533",2005,male,35-54,42,379629,11.06,16374393900,5499
Panama,"8.968, -79.533",2005,male,25-34,29,277085,10.47,16374393900,5499
Panama,"8.968, -79.533",2005,female,15-24,11,295636,3.72,16374393900,5499
Panama,"8.968, -79.533",2005,female,55-74,4,165201,2.42,16374393900,5499
Panama,"8.968, -79.533",2005,female,75,1,42852,2.33,16374393900,5499
Panama,"8.968, -79.533",2005,male,15-24,5,336503,1.49,16374393900,5499
Panama,"8.968, -79.533",2005,female,25-34,4,271734,1.47,16374393900,5499
Panama,"8.968, -79.533",2005,female,35-54,4,381819,1.05,16374393900,5499
Panama,"8.968, -79.533",2005,female,15-24,0,324278,0,16374393900,5499
Panama,"8.968, -79.533",2006,male,75,11,38964,28.23,18141666300,5972
Panama,"8.968, -79.533",2006,male,55-74,30,163874,18.31,18141666300,5972
Panama,"8.968, -79.533",2006,male,25-34,45,280685,16.03,18141666300,5972
Panama,"8.968, -79.533",2006,male,35-54,46,391962,11.74,18141666300,5972
Panama,"8.968, -79.533",2006,male,15-24,35,309913,11.29,18141666300,5972
Panama,"8.968, -79.533",2006,female,15-24,7,298651,2.34,18141666300,5972
Panama,"8.968, -79.533",2006,male,15-24,5,340413,1.47,18141666300,5972
Panama,"8.968, -79.533",2006,female,25-34,3,275020,1.09,18141666300,5972
Panama,"8.968, -79.533",2006,female,55-74,1,171367,0.58,18141666300,5972
Panama,"8.968, -79.533",2006,female,15-24,1,328131,0.3,18141666300,5972
Panama,"8.968, -79.533",2006,female,35-54,1,394079,0.25,18141666300,5972
Panama,"8.968, -79.533",2006,female,75,0,44900,0,18141666300,5972
Panama,"8.968, -79.533",2007,male,75,7,40649,17.22,21295984200,6876
Panama,"8.968, -79.533",2007,male,35-54,63,404333,15.58,21295984200,6876
Panama,"8.968, -79.533",2007,male,55-74,22,169617,12.97,21295984200,6876
Panama,"8.968, -79.533",2007,male,15-24,31,312490,9.92,21295984200,6876
Panama,"8.968, -79.533",2007,male,25-34,27,283781,9.51,21295984200,6876
Panama,"8.968, -79.533",2007,female,25-34,6,277823,2.16,21295984200,6876
Panama,"8.968, -79.533",2007,female,35-54,7,406328,1.72,21295984200,6876
Panama,"8.968, -79.533",2007,female,15-24,5,301555,1.66,21295984200,6876
Panama,"8.968, -79.533",2007,female,15-24,2,331670,0.6,21295984200,6876
Panama,"8.968, -79.533",2007,female,55-74,1,177879,0.56,21295984200,6876
Panama,"8.968, -79.533",2007,female,75,0,46968,0,21295984200,6876
Panama,"8.968, -79.533",2007,male,15-24,0,344045,0,21295984200,6876
Panama,"8.968, -79.533",2008,male,25-34,43,286535,15.01,25155888600,7972
Panama,"8.968, -79.533",2008,male,15-24,42,315047,13.33,25155888600,7972
Panama,"8.968, -79.533",2008,male,55-74,23,175747,13.09,25155888600,7972
Panama,"8.968, -79.533",2008,male,35-54,38,416678,9.12,25155888600,7972
Panama,"8.968, -79.533",2008,male,75,3,42311,7.09,25155888600,7972
Panama,"8.968, -79.533",2008,female,75,2,49093,4.07,25155888600,7972
Panama,"8.968, -79.533",2008,female,15-24,12,304442,3.94,25155888600,7972
Panama,"8.968, -79.533",2008,female,55-74,4,184787,2.16,25155888600,7972
Panama,"8.968, -79.533",2008,female,25-34,5,280340,1.78,25155888600,7972
Panama,"8.968, -79.533",2008,female,35-54,7,418521,1.67,25155888600,7972
Panama,"8.968, -79.533",2008,male,15-24,5,347309,1.44,25155888600,7972
Panama,"8.968, -79.533",2008,female,15-24,2,334826,0.6,25155888600,7972
Panama,"8.968, -79.533",2009,male,25-34,44,289198,15.21,27116635600,8436
Panama,"8.968, -79.533",2009,male,55-74,27,182355,14.81,27116635600,8436
Panama,"8.968, -79.533",2009,male,35-54,42,428945,9.79,27116635600,8436
Panama,"8.968, -79.533",2009,male,15-24,29,317792,9.13,27116635600,8436
Panama,"8.968, -79.533",2009,male,75,4,43998,9.09,27116635600,8436
Panama,"8.968, -79.533",2009,female,15-24,16,307454,5.2,27116635600,8436
Panama,"8.968, -79.533",2009,female,55-74,3,192158,1.56,27116635600,8436
Panama,"8.968, -79.533",2009,female,25-34,4,282846,1.41,27116635600,8436
Panama,"8.968, -79.533",2009,female,35-54,4,430632,0.93,27116635600,8436
Panama,"8.968, -79.533",2009,male,15-24,3,350210,0.86,27116635600,8436
Panama,"8.968, -79.533",2009,female,15-24,1,337598,0.3,27116635600,8436
Panama,"8.968, -79.533",2009,female,75,0,51327,0,27116635600,8436
Panama,"8.968, -79.533",2010,male,75,7,45741,15.3,29440287600,8991
Panama,"8.968, -79.533",2010,male,25-34,41,291915,14.05,29440287600,8991
Panama,"8.968, -79.533",2010,male,35-54,43,441040,9.75,29440287600,8991
Panama,"8.968, -79.533",2010,male,55-74,17,189488,8.97,29440287600,8991
Panama,"8.968, -79.533",2010,male,15-24,22,320806,6.86,29440287600,8991
Panama,"8.968, -79.533",2010,female,75,2,53719,3.72,29440287600,8991
Panama,"8.968, -79.533",2010,female,15-24,11,310641,3.54,29440287600,8991
Panama,"8.968, -79.533",2010,female,35-54,8,442586,1.81,29440287600,8991
Panama,"8.968, -79.533",2010,female,25-34,0,285498,0,29440287600,8991
Panama,"8.968, -79.533",2010,female,15-24,0,340093,0,29440287600,8991
Panama,"8.968, -79.533",2010,female,55-74,0,200021,0,29440287600,8991
Panama,"8.968, -79.533",2010,male,15-24,0,352867,0,29440287600,8991
Panama,"8.968, -79.533",2011,male,75,10,47764,20.94,34686224300,10403
Panama,"8.968, -79.533",2011,male,35-54,46,452407,10.17,34686224300,10403
Panama,"8.968, -79.533",2011,male,55-74,18,196346,9.17,34686224300,10403
