lat,lng,country
20.4615,94.881,Burma
-26.495,31.388,Swaziland
26.2428,-80.1312,United States
39.5926,-104.8674,United States
26.7467,-80.1314,United States
-11.46,34.02,Malawi
36.3805,3.9,Algeria
-8.89,-36.5,Brazil
47.9524,-122.167,United States
35.6619,-105.9819,United States
36.8504,115.68,China
37.9477,-122.339,United States
8.4333,-82.4333,Panama
-2.1796,-79.6,Ecuador
47.1368,39.7449,Russia
47.4504,126.93,China
-13.3,35.24,Mozambique
11.1304,2.94,Benin
34.7953,109.9378,China
36.8278,-119.6841,United States
46.9504,128.05,China
0.8304,-77.65,Colombia
-21.14,-48.98,Brazil
47.2253,16.6287,Hungary
40.2508,-75.6445,United States
50.25,127.446,China
13.3666,103.85,Cambodia
47.1864,20.1794,Hungary
56.33,38.17,Russia
-3.57,-80.46,Peru
-34.6,-68.3333,Argentina
12.9171,-85.9167,Nicaragua
20.9604,-97.41,Mexico
54.66,86.17,Russia
5.7904,-6.61,Côte D’Ivoire
34.7323,-77.3962,United States
45.5899,84.8599,China
46.367,17.8,Hungary
14.49,-4.18,Mali
8.569,81.233,Sri Lanka
36.0365,-95.7808,United States
44.4877,-73.2314,United States
48.49,124.88,China
51.7067,94.3831,Russia
35.4004,0.14,Algeria
54.46,53.46,Russia
12.4504,4.1999,Nigeria
12.6904,28.42,Sudan
13.09,-86.36,Nicaragua
41.32,16.27,Italy
46.0804,11.12,Italy
15.33,-92.63,Mexico
14.3004,-90.78,Guatemala
34.0555,-117.9113,United States
39.7211,64.5458,Uzbekistan
45.11,24.383,Romania
54.2,16.1833,Poland
55.0804,36.62,Russia
-3.6596,33.42,Tanzania
49.6117,6.13,Luxembourg
37.5053,-120.8588,United States
59.63,16.54,Sweden
52.9743,49.7243,Russia
19.8845,102.1416,Laos
-4.3196,20.61,Congo (Kinshasa)
36.4166,94.8833,China
-23.55,-51.47,Brazil
37.6863,-122.4684,United States
44.8203,-91.4951,United States
50.0404,15.76,Czechia
13.5419,99.8215,Thailand
46.3287,44.2087,Russia
18.9483,96.4179,Burma
45.5271,-122.9358,United States
67.1643,32.4144,Russia
33.9366,-84.3703,United States
23.7075,120.5439,Taiwan
40.2004,-8.4167,Portugal
44.6459,22.6659,Romania
47.3404,123.18,China
50.4704,4.87,Belgium
42.4959,-96.3901,United States
39.7574,-121.815,United States
51.2,58.33,Russia
-8.45,118.7666,Indonesia
-31.32,-54.1,Brazil
33.9069,-118.0829,United States
38.3755,-75.5867,United States
33.0453,-96.9823,United States
42.0578,48.2774,Russia
47.6377,26.2593,Romania
45.9,6.1167,France
-31.3903,-57.9687,Uruguay
11.6804,10.19,Nigeria
5.0464,118.336,Malaysia
16.9398,43.8498,Yemen
13.01,42.73,Eritrea
14.3838,107.9833,Vietnam
23.1704,-102.86,Mexico
46.0004,8.9667,Switzerland
-31.8996,26.88,South Africa
20.8137,105.3383,Vietnam
11.9337,-85.95,Nicaragua
-5.3795,26.98,Congo (Kinshasa)
16.9066,42.5566,Saudi Arabia
26.079,-80.287,United States
45.6966,27.1865,Romania
-19.39,-40.05,Brazil
51.7704,14.33,Germany
12.3904,-5.47,Mali
29.4874,-95.1087,United States
44.9804,16.7,Bosnia And Herzegovina
34.1879,-118.3234,United States
37.5522,-122.3122,United States
50.9304,11.58,Germany
50.8704,12.07,Germany
35.2233,60.6129,Iran
17.8733,102.7479,Thailand
40.6403,17.93,Italy
-25.83,25.61,South Africa
47.78,67.77,Kazakhstan
-37.32,-59.15,Argentina
-33.5995,-71.61,Chile
-8.6189,122.2123,Indonesia
-36.06,146.92,Australia
37.03,41.23,Syria
14.2804,39.47,Ethiopia
6.7304,-3.49,Côte D’Ivoire
54,86.64,Russia
-27.66,27.21,South Africa
17.59,33.96,Sudan
-4.1796,12.67,Congo (Brazzaville)
32.8017,-116.9604,United States
9.4004,80.3999,Sri Lanka
38.4829,47.0629,Iran
-1.1615,136.0485,Indonesia
33.6001,69.2146,Afghanistan
34.1128,-117.3885,United States
51.2424,33.209,Ukraine
31.3504,27.23,Egypt
-3.4432,104.2315,Indonesia
27.93,-110.89,Mexico
26.9334,-105.6666,Mexico
44.0562,-121.3087,United States
10.256,105.964,Vietnam
56.32,30.52,Russia
20.2172,-75.9988,Cuba
-22.5446,-55.76,Paraguay
15.1221,105.8183,Laos
11.5853,122.7511,Philippines
46.94,26.383,Romania
53.4804,18.75,Poland
-41.2037,174.9123,New Zealand
35.62,111.21,China
63.56,53.69,Russia
50.8,15.08,Czechia
38.0375,-78.4855,United States
-26.4696,29.45,South Africa
43.8241,-91.2268,United States
31.1076,-97.3894,United States
0.1333,117.5,Indonesia
4.0119,101.0314,Malaysia
23.2254,56.517,Oman
31.829,70.8986,Pakistan
33.1895,-117.2387,United States
56.19,95.71,Russia
47.4758,-122.1905,United States
56.4791,53.7987,Russia
54.3188,26.8653,Belarus
49.63,17.25,Czechia
-20.55,-48.58,Brazil
-17.87,-41.5,Brazil
40.9604,129.3204,"Korea, North"
5.8305,-73.02,Colombia
40.8128,44.4883,Armenia
58.3839,26.7099,Estonia
45.45,8.62,Italy
39.5729,-119.7157,United States
42.7677,-86.0984,United States
35.85,7.15,Algeria
59.67,56.75,Russia
38.3592,-121.9686,United States
41.7402,-111.8419,United States
33.1088,-96.6735,United States
58.1232,52.6288,Russia
43.6004,13.4999,Italy
-1.3196,31.8,Tanzania
6.9004,0.63,Togo
38.92,139.8501,Japan
9.23,-74.74,Colombia
57.99,102.6333,Russia
27.0333,14.4333,Libya
53.8885,25.2846,Belarus
32.5192,-94.7622,United States
18.82,7.33,Niger
46.07,19.68,Serbia
31.1667,97.2333,China
25.2904,32.5499,Egypt
43.6113,-116.3972,United States
31.4426,-100.4501,United States
38.7004,139.8302,Japan
12.6133,102.0979,Thailand
42.97,129.8201,China
39.4007,67.2607,Uzbekistan
33.9072,-98.5293,United States
55.8406,48.655,Russia
6.03,80.24,Sri Lanka
47.77,39.92,Russia
13.3007,-87.1908,Honduras
40.1691,-105.0996,United States
48.4462,-89.275,Canada
-1.0396,37.09,Kenya
29.1077,58.362,Iran
40.4547,113.1443,China
-18.9296,29.8,Zimbabwe
44.1148,39.0644,Russia
-4.58,-81.28,Peru
40.913,38.39,Turkey
-0.3596,35.28,Kenya
48.98,14.46,Czechia
60.9939,25.6649,Finland
10.4004,5.4699,Nigeria
-20.71,-46.61,Brazil
37.7938,-121.227,United States
27.473,89.639,Bhutan
57.0304,53.99,Russia
59.2803,15.22,Sweden
59.615,60.585,Russia
19.08,-102.35,Mexico
26.3749,-80.1077,United States
62.2603,25.75,Finland
51.5535,43.1631,Russia
7.97,3.59,Nigeria
54.7837,9.4333,Germany
52.3548,35.4044,Russia
47.6625,-117.2346,United States
18.9,-98.45,Mexico
40.2983,-111.6993,United States
-21.1196,-42.95,Brazil
8.1462,123.8444,Philippines
-22.97,-49.87,Brazil
39.5032,-84.3659,United States
45.1603,18.0156,Croatia
-14.4596,35.27,Malawi
36.8667,10.2,Tunisia
33.893,-118.2275,United States
43.4868,-112.0363,United States
-16.65,-49.5,Brazil
45.4779,-122.8168,United States
-23.41,-51.43,Brazil
46.814,-100.7695,United States
41.5682,35.9069,Turkey
26.2914,50.1583,Saudi Arabia
43.3016,68.2549,Kazakhstan
38.9597,-95.2641,United States
9.0104,-71.92,Venezuela
45.045,23.274,Romania
34.5982,-112.3178,United States
45.2204,127.97,China
25.5705,-108.47,Mexico
51.8734,33.4797,Ukraine
30.659,51.594,Iran
1.5604,30.24,Congo (Kinshasa)
58.41,15.6299,Sweden
47.309,-122.3359,United States
53.6333,11.4167,Germany
40.7363,31.6061,Turkey
-10.2696,40.19,Tanzania
-18.64,-48.2,Brazil
21.705,104.875,Vietnam
-19.016,-57.65,Brazil
18.0333,-76.8,Jamaica
42.6794,26.33,Bulgaria
9.3171,15.8,Chad
33.1349,-117.1744,United States
35.2872,-106.6981,United States
-27.63,-52.27,Brazil
9.21,12.48,Nigeria
37.726,-121.444,United States
24.7704,84.38,India
-2.0631,101.3964,Indonesia
46.5004,11.36,Italy
13.5,39.47,Ethiopia
42.0821,-71.0242,United States
53.1204,46.6,Russia
40.4957,68.7907,Uzbekistan
33.9447,-118.1926,United States
-41.15,-71.3,Argentina
59.575,150.81,Russia
45.7564,130.5759,China
38.9004,16.6,Italy
50.206,15.812,Czechia
-9.42,-40.5,Brazil
45.5504,18.68,Croatia
29.527,35.0777,Jordan
10.6204,12.19,Nigeria
-0.9296,-78.61,Ecuador
34.3974,-117.3144,United States
43.5851,27.84,Bulgaria
39.2092,45.4122,Azerbaijan
34.0391,-84.3513,United States
-34.8828,150.6,Australia
30.375,-90.0906,United States
39.4653,-74.9981,United States
48.9997,21.2394,Slovakia
36.8468,-76.354,United States
42.3127,-83.2129,United States
39.142,34.171,Turkey
-22.53,-55.73,Brazil
26.1547,-80.2997,United States
-29.1695,-51.52,Brazil
66.0833,76.6332,Russia
42.2516,-71.0183,United States
25.1234,56.3375,United Arab Emirates
21.3704,-101.93,Mexico
35.7904,118.62,China
50.663,14.081,Czechia
42.3972,-83.3733,United States
42.4779,-70.9663,United States
-3.21,40.1,Kenya
26.126,-80.2617,United States
30.2882,-89.7826,United States
36.1171,35.9333,Turkey
49.6,117.43,China
-23.35,-47.86,Brazil
52.9,40.5,Russia
-43.25,-65.33,Argentina
43.233,44.783,Russia
45.5,124.3,China
39.5842,32.1472,Turkey
36.658,65.7383,Afghanistan
51.3837,-2.35,United Kingdom
5.1704,10.18,Cameroon
-12.4254,130.85,Australia
-22.2625,166.4443,New Caledonia
6.6004,0.47,Ghana
57.47,42.13,Russia
-37.03,-73.16,Chile
7.8704,9.78,Nigeria
47.8503,12.1333,Germany
-27.5645,151.9555,Australia
5.6904,-76.66,Colombia
33.8374,-118.2559,United States
39.4654,-87.3763,United States
-2.5329,112.95,Indonesia
5.7304,10.9,Cameroon
-7.0196,-37.29,Brazil
37.23,-80.428,United States
43.058,-70.7826,United States
45.1993,28.7967,Romania
27.0704,119.62,China
35.4504,135.3333,Japan
-32.41,-63.26,Argentina
42.8829,-8.5411,Spain
-4.2586,-55.925,Brazil
25.8171,-80.1396,United States
34.0232,-118.4813,United States
28.695,80.593,Nepal
-28.48,-49.02,Brazil
43.1887,-70.8845,United States
50.9504,1.8333,France
39.9658,-86.1461,United States
19.7104,-103.46,Mexico
37.5063,34.0517,Turkey
25.667,94.1166,India
36.326,-119.654,United States
32.52,111.5,China
39.9949,-105.0997,United States
35.6689,-97.4159,United States
54.5543,52.7943,Russia
62.8943,27.6949,Finland
-6.8396,36.99,Tanzania
39.9589,-85.967,United States
-5.5596,12.19,Angola
43.4617,11.875,Italy
33.7523,-117.9938,United States
-33.2996,26.52,South Africa
53.3993,83.9588,Russia
34.6171,-98.4204,United States
18.9204,-103.88,Mexico
34.1785,-79.7857,United States
56.0505,12.7,Sweden
50.446,3.939,Belgium
-0.3596,34.64,Kenya
-21.13,-42.39,Brazil
36.7904,119.94,China
37.976,34.694,Turkey
37.6861,-121.7608,United States
41.4067,27.3552,Turkey
20.9085,94.823,Burma
28.4257,-106.8696,Mexico
59.7572,10.1907,Norway
46.0833,-64.7667,Canada
46.6203,14.31,Austria
38.9172,-94.3816,United States
33.6909,-117.1849,United States
37.7071,-122.1601,United States
31.5776,-84.1762,United States
13.1133,99.9412,Thailand
59.5707,30.1333,Russia
36.9721,-86.4367,United States
-24.18,-46.8,Brazil
26.319,-98.1607,United States
58.5544,50.0444,Russia
36.6953,-76.6398,United States
46.8685,-114.0094,United States
-29.1395,-59.65,Argentina
-26.3167,31.1333,Swaziland
18.2004,-71.1,Dominican Republic
4.155,9.231,Cameroon
52.6647,-8.6231,Ireland
-21.17,27.5,Botswana
33.9836,-117.6653,United States
55.3848,39.0294,Russia
57.7713,14.165,Sweden
-30.88,-55.53,Brazil
32.6084,-85.4897,United States
40.4774,19.4982,Albania
53.2,-2.92,United Kingdom
47.2704,132.02,China
41.7136,-71.1015,United States
7.5504,37.85,Ethiopia
13.7804,-13.68,Senegal
-7.9596,31.62,Tanzania
9.21,-66.02,Venezuela
41.1144,-73.4215,United States
39.8556,-88.9337,United States
42.3316,-71.2084,United States
44.0716,-103.2205,United States
22.5783,95.6929,Burma
-34.0896,-59.04,Argentina
43.3248,129.7343,China
-31.25,-61.5,Argentina
40.1989,-85.395,United States
58.5954,16.1787,Sweden
47.6997,-122.2041,United States
-17.3496,-63.26,Bolivia
-11.93,-76.71,Peru
30.925,66.4463,Pakistan
50.4943,30.7809,Ukraine
29.5965,-95.6293,United States
44.938,25.459,Romania
-19.98,-43.85,Brazil
45,78.4,Kazakhstan
31.349,69.4386,Pakistan
20.0087,42.5987,Saudi Arabia
40.7909,-77.8568,United States
-27.13,-48.93,Brazil
0.3334,6.7333,Sao Tome And Principe
-25.45,-56.44,Paraguay
38.6948,-121.288,United States
39.818,34.815,Turkey
35.8367,38.5481,Syria
2.9,11.15,Cameroon
45.267,-66.0767,Canada
39.7198,43.0513,Turkey
33.9147,-118.3476,United States
9.7843,125.4888,Philippines
42.2431,-84.4038,United States
46.6988,38.2634,Russia
40.1459,26.4064,Turkey
-4.0167,119.6333,Indonesia
9.901,-67.354,Venezuela
42.3697,-87.8716,United States
52.7821,52.2618,Russia
8.8804,-12.05,Sierra Leone
48.7543,30.2109,Ukraine
-33.8996,-60.57,Argentina
49.2198,18.7494,Slovakia
-2.0696,29.76,Rwanda
38.7851,-90.7176,United States
8.4405,-10.85,Sierra Leone
-22.6596,-50.42,Brazil
25.867,116.3167,China
12.2505,-2.37,Burkina Faso
43.27,26.9294,Bulgaria
45.5504,131.88,China
49.18,125.23,China
13.9904,32.3,Sudan
38.2977,-122.3011,United States
6.615,1.715,Benin
-9.53,-77.53,Peru
34.7689,-84.9711,United States
33.9678,-118.0188,United States
20.9,-17.056,Mauritania
1.81,-78.81,Colombia
-1.4996,29.63,Rwanda
37.5026,-122.2252,United States
32.8533,-79.8269,United States
40.8631,-74.1575,United States
41.0391,21.3395,Macedonia
40.0874,-85.692,United States
-36.9,-60.33,Argentina
39.6679,20.8509,Greece
37.0766,-94.5016,United States
42.9426,126.0561,China
33.6151,-117.8669,United States
37.6886,-1.6985,Spain
54.0143,37.5143,Russia
31.3223,-109.563,Mexico
11.7104,11.08,Nigeria
15.3204,-91.47,Guatemala
-13.6296,32.64,Zambia
46.5833,0.3333,France
8.849,7.8736,Nigeria
52.765,103.645,Russia
44.8306,-93.3151,United States
42.5348,129.0044,China
30.5818,50.2615,Iran
-51.6333,-69.2166,Argentina
10.5127,99.1872,Thailand
38.2087,128.5912,"Korea, South"
48.8005,2.1333,France
34.084,-118.1355,United States
-9.3307,-38.2657,Brazil
-18.97,-49.46,Brazil
-16.05,-57.51,Brazil
56.51,21.01,Latvia
-37.5596,143.84,Australia
15.6104,-16.25,Senegal
-34.5846,-60.9589,Argentina
10,-83.0333,Costa Rica
47.7504,-3.3666,France
33.3763,-86.8058,United States
49.146,-123.9343,Canada
16.5376,104.773,Laos
27.9088,-82.7713,United States
-7.0049,113.8496,Indonesia
9.9304,13.94,Cameroon
26.204,-98.3251,United States
30.322,-95.4807,United States
34.0333,-84.2027,United States
41.8363,126.936,China
33.6607,-117.6712,United States
-14.8334,-64.9,Bolivia
55.7258,84.8854,Russia
30.6657,-96.3672,United States
-0.0396,-51.18,Brazil
42.9822,-82.4387,United States
42.5818,-83.1457,United States
-0.5996,30.65,Uganda
56.08,86.04,Russia
-28.2196,28.3,South Africa
55.0004,-7.3333,United Kingdom
36.964,-120.0803,United States
44.3,-78.3333,Canada
-1.6847,29.2629,Rwanda
8.2404,-73.35,Colombia
6.3604,2.09,Benin
45.297,21.8865,Romania
-4.4796,-43.88,Brazil
39.9304,-83.7961,United States
12.0004,105.45,Cambodia
45.3503,28.8374,Ukraine
33.8572,-118.0046,United States
37.6664,-121.8805,United States
0.822,-77.732,Ecuador
-12.2765,49.3115,Madagascar
40.6537,35.833,Turkey
47.816,16.25,Austria
-19.5796,-46.95,Brazil
41.8445,-87.7593,United States
38.749,41.4969,Turkey
18.7868,100.7715,Thailand
42.61,23.0227,Bulgaria
-6.4396,38.89,Tanzania
4.2332,103.4479,Malaysia
-40.3527,175.6072,New Zealand
37.3704,115.37,China
14.662,-90.82,Guatemala
50.5837,8.65,Germany
54.1056,61.5702,Russia
48.7333,19.15,Slovakia
31.3833,130.85,Japan
36.7204,37.12,Turkey
40.73,19.573,Albania
55.4894,28.786,Belarus
7.9504,39.1399,Ethiopia
10.7904,-0.85,Ghana
7.1904,1.99,Benin
31.2923,-92.4702,United States
-12.3696,27.82,Zambia
28.1084,-80.6628,United States
35.1804,8.83,Tunisia
-26.79,-60.45,Argentina
5.9403,-4.28,Côte D’Ivoire
42.8747,47.6244,Russia
-34.5796,-59.11,Argentina
42.3192,-83.3805,United States
-36.76,144.28,Australia
-4.5328,120.3334,Indonesia
-34.16,-58.96,Argentina
43.02,41.02,Georgia
-21.2496,-45.01,Brazil
43.3505,3.21,France
37.4,-122.0796,United States
46.8532,74.9502,Kazakhstan
42.3908,-71.1013,United States
47.138,24.513,Romania
-23.11,-48.93,Brazil
57.023,61.458,Russia
-15.5395,-47.34,Brazil
-13.71,-76.22,Peru
41.7658,-71.4858,United States
16.1671,-95.2,Mexico
42.486,-83.3771,United States
31.3072,-89.3168,United States
-35.84,-71.59,Chile
33.8471,-118.1221,United States
-15.39,35.31,Malawi
10.3204,1.39,Benin
41.7062,-71.4334,United States
-42.85,147.295,Australia
37.2693,-76.7076,United States
39.7598,-94.821,United States
34.4504,40.9186,Syria
56.3431,36.6987,Russia
47.3041,-122.211,United States
7.53,1.12,Togo
45.1112,-93.3505,United States
26.305,-80.1278,United States
38.885,40.498,Turkey
33.7309,-117.8106,United States
-38.56,-58.75,Argentina
-11.11,-77.6199,Peru
38.9033,-90.1523,United States
33.9508,-117.7254,United States
-5.1196,30.39,Tanzania
-3.6096,39.85,Kenya
3.5204,11.5,Cameroon
42.7003,-71.1626,United States
42.2304,129.2304,"Korea, North"
33.4487,-94.0815,United States
6.5205,14.29,Cameroon
31.1851,35.7047,Jordan
67.5,64.01,Russia
33.3833,35.45,Lebanon
-9.4196,18.43,Angola
29.25,88.8833,China
47.0004,89.4666,China
22.7334,-98.95,Mexico
40.9305,-73.7836,United States
26.6195,-81.8302,United States
33.2614,-112.3622,United States
14.0572,101.3768,Thailand
41.9438,25.5633,Bulgaria
-32.88,-71.26,Chile
49.0533,104.1183,Mongolia
45.4471,40.5821,Russia
36.1898,-94.1573,United States
-18.3996,-49.21,Brazil
28.4904,30.81,Egypt
13.5704,-2.42,Burkina Faso
26.1686,-98.1904,United States
56.0837,63.6333,Russia
-1.7245,-48.8849,Brazil
30.8503,-83.2789,United States
37.767,-122.2673,United States
-18.33,29.9099,Zimbabwe
41.3842,-81.7286,United States
29.6995,-98.1153,United States
40.464,-86.1277,United States
40.0705,-82.425,United States
-32.33,-58.08,Uruguay
52.7799,18.25,Poland
44.435,24.371,Romania
49.7218,37.5981,Ukraine
44.4091,126.9487,China
21.88,95.962,Burma
35.5122,24.0156,Greece
41.1406,-104.7926,United States
-20.79,-51.72,Brazil
47.1666,7.25,Switzerland
-33.02,-58.52,Argentina
35.889,-5.307,Spain
-19.6196,34.73,Mozambique
35.1872,-111.6195,United States
-21.13,-44.25,Brazil
45.7666,-74,Canada
45.0224,-93.4615,United States
35.9214,-86.8524,United States
35.5104,117.62,China
63.83,20.24,Sweden
33.8501,35.9042,Lebanon
34.83,-87.6658,United States
10.0604,-2.5,Ghana
37.4338,-121.8921,United States
38.6669,-121.1422,United States
41.102,-87.8643,United States
40.3412,-76.4228,United States
27.3333,88.6166,India
33.7899,-117.2233,United States
37.8054,12.4387,Italy
33.888,-118.1271,United States
45.2819,130.2519,China
26.5282,-80.0811,United States
36.9205,-121.7706,United States
37.5744,43.7408,Turkey
9.4604,12.04,Nigeria
40.6085,43.0975,Turkey
34.5212,-82.6479,United States
-20.06,-44.57,Brazil
37.7512,27.4103,Turkey
37.703,-85.8772,United States
14.45,-11.44,Mali
40.0755,-80.6951,United States
-8.8623,121.6489,Indonesia
9.658,-68.59,Venezuela
37.04,111.9,China
-30.59,-71.2001,Chile
-18.7296,-39.86,Brazil
-2.5896,29.73,Rwanda
34.1178,-117.6603,United States
46.1667,-1.15,France
17.4112,104.8361,Laos
45.4203,79.9149,Kazakhstan
10.9504,78.0833,India
29.7607,-94.9628,United States
42.2985,-85.2296,United States
61.4789,21.7749,Finland
10.336,-68.746,Venezuela
36.0644,-119.0337,United States
-33.58,22.19,South Africa
40.4167,-105.0621,United States
41.0771,-111.9622,United States
33.0344,-97.1147,United States
17.6316,100.0972,Thailand
41.617,-87.4908,United States
29.0516,-95.4522,United States
-17.8796,-51.75,Brazil
-21.98,-46.79,Brazil
38.5552,-121.7365,United States
32.7786,44.29,Iraq
28.2407,-82.1797,United States
34.0829,-117.972,United States
-3.68,-49.72,Brazil
-9.438,159.9498,Solomon Islands
-20.0596,30.82,Zimbabwe
-1.7996,-79.54,Ecuador
-6.8995,112.05,Indonesia
17.1679,104.1479,Thailand
48.7974,132.9508,Russia
40.5082,-78.4007,United States
41.5906,-87.3472,United States
22.785,5.5228,Algeria
46.3904,123.41,China
42.8909,-85.7066,United States
29.8979,-81.31,United States
37.7625,-121.9365,United States
-21.1439,149.15,Australia
48.3318,40.2518,Russia
42.8335,47.113,Russia
40.6266,-75.3679,United States
30.5105,-97.8198,United States
42.0956,-87.9825,United States
53.2724,-9.0488,Ireland
38.624,34.724,Turkey
-24.0496,-52.42,Brazil
37.603,-122.0187,United States
12.2505,104.6666,Cambodia
38.6218,21.4077,Greece
41.6903,-88.102,United States
33.6713,-85.8136,United States
44.0228,-88.5616,United States
7.1104,6.7399,Nigeria
0.5833,32.5333,Uganda
5.95,43.45,Ethiopia
52.2666,-113.8,Canada
42.0463,-87.6942,United States
49.6167,106.35,Mongolia
-30.03,-52.91,Brazil
34.223,-119.0323,United States
55.9333,-4.75,United Kingdom
39.867,-4.0167,Spain
39.9361,-75.1073,United States
-0.8711,134.0693,Indonesia
32.1896,-80.7499,United States
29.5635,-95.5377,United States
34.7904,116.08,China
29.8734,-97.9382,United States
42.6645,-83.1563,United States
42.0307,-88.0838,United States
59.3671,13.4999,Sweden
42.8306,73.8857,Kyrgyzstan
-23.14,-64.32,Argentina
39.1735,-78.1746,United States
38.4362,-78.8735,United States
-26.9395,29.24,South Africa
-10.983,-66.1,Bolivia
11.484,105.324,Cambodia
20.51,-86.95,Mexico
44.9615,-89.6436,United States
16.62,-11.4,Mauritania
35.8212,-90.6795,United States
5.2004,-3.75,Côte D’Ivoire
35.6533,-88.8352,United States
32.3917,62.0968,Afghanistan
39.3813,127.2517,"Korea, North"
11.0604,-0.24,Ghana
38.5739,-121.2521,United States
62.4001,17.3167,Sweden
6.1404,6.78,Nigeria
-32.5235,115.7471,Australia
-6.3596,31.05,Tanzania
59.2,9.6,Norway
46.0333,4.0667,France
18.942,-70.409,Dominican Republic
-14.7896,36.54,Mozambique
44.2063,27.3259,Romania
38.5066,42.2816,Turkey
-39.02,-67.61,Argentina
42.4765,-83.2605,United States
18.4333,37.7333,Sudan
37.7575,-87.1172,United States
34.5329,-117.2102,United States
9.0905,36.53,Ethiopia
46.2503,-119.1298,United States
50.9504,28.65,Ukraine
18.807,-71.229,Dominican Republic
5.3204,-4.3899,Côte D’Ivoire
35.0753,-92.4695,United States
38.1218,-121.2932,United States
40.6337,-3.1666,Spain
16.7504,107.2,Vietnam
41.6758,-72.7862,United States
21.2704,-98.78,Mexico
44.1599,43.4699,Russia
40.7656,-82.5275,United States
54.88,-2.93,United Kingdom
46.2664,126.276,China
43.0087,-88.2464,United States
-41.4498,147.1302,Australia
39.638,-79.9468,United States
48.0263,125.866,China
-4.23,-44.8,Brazil
-33.7496,-61.97,Argentina
47.0837,2.4,France
-29.14,-59.27,Argentina
-13.1196,39,Mozambique
32.7004,36.5666,Syria
55.467,8.45,Denmark
38.019,-121.8969,United States
33.9392,-80.393,United States
58.2934,57.813,Russia
22.9264,57.5314,Oman
41.8743,-71.3743,United States
26.1605,-80.2241,United States
35.1817,-84.8707,United States
38.464,23.6124,Greece
37.0389,22.1142,Greece
36.9317,65.1015,Afghanistan
43.21,23.5625,Bulgaria
31.2336,-85.4068,United States
53.8313,91.2227,Russia
-26.2396,-51.08,Brazil
34.0512,-117.171,United States
-7.5596,-35,Brazil
35.7307,10.7673,Tunisia
47.4338,-120.3285,United States
40.607,33.621,Turkey
-28.46,21.23,South Africa
37.3115,40.7427,Turkey
51.2171,24.7166,Ukraine
-0.6796,35.12,Kenya
44.93,8.21,Italy
44.1201,15.2623,Croatia
40.8574,-74.1282,United States
-28.3895,-53.9199,Brazil
31.27,113.67,China
-13.7829,34.4333,Malawi
10.3804,-12.1,Guinea
14.4604,-87.65,Honduras
39.7415,-75.5413,United States
33.924,-118.2017,United States
-2.8523,30.3173,Burundi
45.1089,-93.4626,United States
42.8716,-112.4656,United States
40.5571,-111.9782,United States
26.1006,-80.4057,United States
-3.1996,-52.21,Brazil
14.5304,100.88,Thailand
10.34,37.72,Ethiopia
-17.1996,-46.87,Brazil
30.6664,-97.6937,United States
39.9323,48.9203,Azerbaijan
49.7005,-112.8333,Canada
16.8838,-25,Cabo Verde
-1.5796,30.06,Rwanda
47.423,9.362,Switzerland
54.2804,-0.43,United Kingdom
47.55,18.433,Hungary
42.6855,-89.0136,United States
52.0347,47.3743,Russia
47.6018,126.0819,China
32.8605,-97.218,United States
41.389,33.783,Turkey
40.7674,-74.0323,United States
-6.36,-39.3,Brazil
38.7958,-90.5159,United States
7.336,-2.336,Ghana
10.7004,105.1167,Vietnam
50.9191,128.4637,Russia
42.492,78.3818,Kyrgyzstan
2.14,21.51,Congo (Kinshasa)
30.9504,101.9167,China
43.7447,-87.7322,United States
25.4664,-80.4472,United States
36.5572,-82.2144,United States
-25.2196,25.68,Botswana
40.7409,-84.1121,United States
48.3666,17.6,Slovakia
37.9025,-122.0398,United States
44.9057,-92.923,United States
14.914,-91.358,Guatemala
34.8103,-5.57,Morocco
6.04,37.55,Ethiopia
21.93,-99.98,Mexico
-2.9596,-47.49,Brazil
13.082,109.316,Vietnam
-10.8,-65.3499,Brazil
43.4184,-88.1822,United States
48.4202,-122.3116,United States
-31.42,-64.5,Argentina
-21.25,-48.33,Brazil
4.7504,11.23,Cameroon
12.9104,-14.95,Senegal
7.0907,-70.7616,Colombia
46.6333,27.7333,Romania
50.964,5.484,Belgium
37.9371,125.3571,"Korea, North"
30.506,-90.456,United States
-2.74,-78.84,Ecuador
43.93,25.84,Romania
30.6291,-87.8872,United States
40.642,15.799,Italy
55.4504,-4.6167,United Kingdom
26.75,94.2167,India
-16.8496,38.26,Mozambique
36.93,14.73,Italy
42.2789,125.7173,China
22.8361,-82.028,Cuba
32.569,-97.1211,United States
16.7666,-3.0166,Mali
6.4004,10.07,Cameroon
-5.0896,-80.17,Peru
54.6048,53.6943,Russia
34.573,-86.9905,United States
12.5304,-70.029,Aruba
29.0769,48.0838,Kuwait
26.455,-80.0905,United States
15.943,48.7873,Yemen
50.6667,-120.3333,Canada
39.1347,-77.213,United States
40.9136,-73.8291,United States
42.1181,-88.043,United States
60.667,17.1666,Sweden
51.3687,42.0887,Russia
42.5007,-90.7067,United States
32.523,-93.6666,United States
10.64,-74.92,Colombia
42.3504,13.39,Italy
33.4318,-112.643,United States
39.0834,-77.1553,United States
39.9541,-105.0527,United States
40.023,52.9697,Turkmenistan
-33.01,17.93,South Africa
28.8285,-96.985,United States
5.949,80.5428,Sri Lanka
-3.4896,23.42,Congo (Kinshasa)
33.889,-117.7714,United States
7.1904,8.13,Nigeria
42.0261,-93.6279,United States
